Substance,ISO,Country,geo,Subnational desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,PYF,French Polynesia,,,938.39,971.35,1003.54,1015.49,840.14,797.95,790.09,827.08,853.07,853.99,807.53,924.72,968.80,1029.13,980.97,1035.89,978.72,1046.80,1069.94,1031.92,1088.58,1056.37,1025.27,1095.41,1083.48,1105.84,1109.29,980.48,880.88,884.18,813.61,737.60,1029.47,1033.78,1081.00
GWP_100_AR5_GHG,QAT,Qatar,,,26289.81,27149.42,28737.62,29033.52,30174.53,29838.13,35294.80,51631.97,53126.75,57257.57,59996.64,56448.95,59621.14,65365.99,66242.44,65671.67,71413.33,80014.51,85469.58,87065.90,93742.59,107021.53,116298.79,127190.89,135914.00,139630.05,139920.94,139461.39,140395.53,142399.77,140677.66,144034.44,146130.61,156126.57,162744.69
GWP_100_AR5_GHG,REU,Réunion,FRY4,La Réunion,1137.71,1524.35,1383.69,1594.45,1630.77,1636.37,1671.92,1652.53,2097.74,2180.12,2235.83,2295.43,2415.66,2493.55,2688.99,2604.33,2524.85,2407.06,2599.61,2723.54,2871.87,2780.92,2820.02,2826.12,2815.97,2791.78,2809.73,2811.53,2820.35,2816.98,2804.98,2816.77,2834.83,2885.12,2931.88
GWP_100_AR5_GHG,REU,Réunion,,,23.54,27.21,26.20,33.64,38.98,50.30,56.95,61.05,83.48,84.00,87.18,78.57,82.15,84.54,98.10,87.11,72.86,65.35,68.08,78.25,87.55,84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99,94.46,102.51
GWP_100_AR5_GHG,ROU,Romania,,,5010.06,4692.14,4453.43,3747.44,3685.60,3618.71,3687.06,4181.49,3665.41,3616.45,2893.22,2838.20,3287.08,3120.20,2460.47,2513.72,2500.12,2545.55,2370.39,2231.40,2245.28,2122.34,1916.39,1715.09,1157.22,1549.81,1644.21,1229.02,1103.97,1469.76,1497.02,1370.86,1065.03,646.33,637.42
GWP_100_AR5_GHG,ROU,Romania,RO11,Nord-Vest,14155.04,11732.60,10346.23,9479.11,9349.95,9137.95,9622.97,9710.47,9020.46,8087.85,8139.03,8612.83,8796.23,8973.34,9651.14,9400.43,9803.84,9582.49,9920.32,9130.99,9145.36,9460.47,9722.92,9427.65,9523.91,9805.53,9955.57,10217.31,10528.26,10551.23,10584.36,11082.67,10940.54,10904.91,11204.19
GWP_100_AR5_GHG,ROU,Romania,RO12,Centru,30391.64,21767.88,19372.06,18182.30,18039.52,19905.14,19739.00,16731.04,14507.75,13256.78,14678.97,15023.49,15019.16,16129.84,15811.57,15271.35,15211.65,15385.90,15711.40,12318.30,12926.05,13207.12,12876.20,13006.76,13104.92,12519.27,12099.33,12581.26,13109.08,13112.10,13379.69,13863.03,12462.12,11892.24,12462.53
GWP_100_AR5_GHG,ROU,Romania,RO21,Nord-Est,20686.31,15954.81,17118.11,15771.43,13866.63,14063.20,14203.50,13223.44,12297.69,11179.30,11549.21,11929.59,12207.75,12690.08,12970.35,12605.52,13158.45,12988.23,13397.51,11259.21,11450.07,11508.72,11563.38,11567.98,12051.59,11640.99,11122.90,12038.09,12098.34,11665.66,11678.70,12229.35,11980.63,12071.42,12306.46
GWP_100_AR5_GHG,ROU,Romania,RO22,Sud-Est,51169.56,40803.10,29385.36,29443.49,31390.13,32090.51,33304.12,33560.60,28610.95,23871.77,23068.98,24859.90,23779.05,23752.31,23394.65,22941.42,23015.20,21559.90,20022.59,15025.15,14963.01,14698.05,14455.20,13894.52,13933.11,14547.50,14876.13,15294.50,15350.31,14881.37,14714.01,15390.78,14474.69,13649.18,13816.52
GWP_100_AR5_GHG,ROU,Romania,RO31,Sud-Muntenia,37260.19,28023.07,26343.22,24789.06,24368.89,25468.70,25553.67,22475.45,20939.85,18655.37,20151.25,21427.34,21602.66,22374.60,22490.57,22366.35,22887.48,22831.52,23351.15,19947.58,20050.24,20527.20,21252.94,20130.76,19724.58,19219.02,18268.19,18701.03,19158.02,18669.26,18738.45,19423.50,18294.70,17799.63,17951.37
GWP_100_AR5_GHG,ROU,Romania,RO32,Bucureşti-Ilfov,19829.15,17920.69,12570.27,11886.29,11821.28,12375.75,13625.54,12054.73,11497.05,9469.53,9164.77,9007.43,8882.62,9883.60,9550.55,9059.97,9174.37,8802.04,8250.40,7304.00,7283.41,7442.41,6387.08,5935.38,5870.58,5812.13,5948.61,6199.41,6284.01,6126.25,6110.80,6448.94,5978.47,5886.54,5658.54
GWP_100_AR5_GHG,ROU,Romania,RO41,Sud-Vest Oltenia,34995.02,33353.41,34737.72,32722.40,32085.70,33120.78,33770.56,29546.52,25073.63,23031.30,25329.64,26353.04,25959.84,26937.20,26776.72,27035.97,30315.03,30349.95,29554.47,25653.55,23753.43,27418.47,25573.41,21423.43,22096.23,22840.37,23404.70,24218.93,23828.24,23215.42,17837.98,19414.31,20370.55,17583.50,16845.18
GWP_100_AR5_GHG,ROU,Romania,RO42,Vest,27517.59,22463.17,25324.25,23759.77,21345.56,20841.25,20851.32,19809.69,17845.50,14984.53,15403.48,15948.50,16076.57,16796.35,17261.36,17133.58,18706.49,18464.04,17466.87,15375.56,14696.28,16025.42,15642.99,14119.90,13849.09,14310.54,14224.92,14730.84,14599.80,14274.88,13612.83,14254.89,11739.35,10852.62,10975.37
GWP_100_AR5_GHG,RUS,Russia,,,3055884.90,2986108.33,2756527.54,2521979.19,2283289.69,2213726.19,2149489.40,2013352.00,2002296.79,2054244.37,2084347.63,2092125.64,2084567.13,2150138.62,2162878.65,2166725.07,2203870.16,2216101.22,2206780.86,2092075.05,2191192.78,2283419.82,2293757.43,2243893.81,2233880.96,2248753.93,2237843.11,2286904.45,2376929.98,2409026.30,2325799.86,2498455.33,2459393.35,2512819.59,2575654.76
GWP_100_AR5_GHG,RWA,Rwanda,,,5671.41,5452.86,5121.43,4861.35,4955.08,4969.14,5208.20,5754.11,3991.63,4298.16,4109.30,4244.65,4450.28,4582.85,4723.56,4796.10,5070.23,5186.30,5398.05,5545.76,5825.45,5778.13,5957.20,6153.13,6221.24,6875.49,6891.22,7040.09,7303.76,7491.41,7641.54,7813.93,8230.92,8346.90,8349.88
GWP_100_AR5_GHG,SAU,Saudi Arabia,,,236609.53,252024.16,267420.76,277506.14,294533.06,291236.18,308267.99,314106.48,330108.96,331361.27,350314.84,362481.13,380351.57,407388.08,429756.84,457158.51,480836.46,502568.06,538927.70,558504.83,603270.70,634213.92,669680.63,678320.10,721080.89,752887.07,757455.69,752694.21,736705.35,738285.01,740204.81,757994.55,804653.88,818191.73,838876.55
GWP_100_AR5_GHG,SCG,Serbia and Montenegro,,,85334.95,73406.06,67286.95,60115.63,55662.39,62374.73,70725.84,76713.06,76516.71,58031.99,65845.01,69869.28,73916.44,76964.46,82445.60,76586.21,78162.15,76779.83,76141.22,71196.74,72936.26,77148.20,69712.14,71085.13,61521.41,69645.43,71840.04,71828.29,70324.97,70903.03,71598.84,69632.18,70234.73,68126.25,66753.67
GWP_100_AR5_GHG,SDN,Sudan and South Sudan,,,61171.46,62246.60,67375.33,70522.33,77217.34,77921.55,80627.41,83092.94,86784.58,90796.85,95630.98,100792.76,104420.17,107905.55,110679.09,114428.41,117391.79,120582.96,122219.56,124088.99,124945.59,121724.59,123456.53,124795.33,126717.58,130188.81,134002.46,133673.79,137991.05,138213.24,137716.74,139716.43,139459.57,138359.90,138701.95
GWP_100_AR5_GHG,SEA,International shipping,,,395323.17,410694.38,440942.31,427959.10,440870.22,457179.41,466422.99,478281.60,492990.30,521282.05,535203.77,508002.05,526620.93,535676.07,588353.55,608741.39,647473.60,684898.70,686002.81,652674.14,701241.28,702947.84,656235.21,653493.46,674698.52,699705.19,720889.11,748939.22,752244.56,734440.14,673795.08,695920.50,697766.74,752639.43,737322.19
GWP_100_AR5_GHG,SEN,Senegal,,,9887.92,10089.75,10465.39,10646.38,10936.74,11182.22,11696.20,12130.69,12704.67,13705.98,13558.69,14384.46,14455.01,14426.89,15244.21,16072.05,16302.80,17256.94,18004.31,18764.68,19500.87,20226.82,20569.75,21063.08,21816.96,23425.09,24958.79,24961.80,25915.00,26465.73,27161.84,29548.70,31500.78,31075.39,31720.61
GWP_100_AR5_GHG,SGP,Singapore,,,33754.89,35804.35,36613.42,42451.97,45397.35,46825.73,48790.24,50338.29,54771.89,52730.52,57243.35,58766.98,51403.91,49808.84,52470.54,50329.12,50598.58,51167.43,50447.86,51447.37,58050.94,60447.08,58587.66,62013.34,63911.35,65746.66,63878.31,69102.60,67086.36,69587.53,68067.53,70645.25,71907.97,72392.94,76092.76
GWP_100_AR5_GHG,SHN,"Saint Helena, Ascension and Tristan da Cunha",,,13.31,8.79,8.50,9.82,8.33,8.71,6.32,6.52,6.57,6.82,14.25,10.41,10.45,10.94,12.30,12.93,11.67,13.09,13.62,13.81,14.68,15.23,15.42,18.26,18.24,18.33,19.04,19.78,20.67,20.42,19.08,19.41,20.74,20.77,21.01
GWP_100_AR5_GHG,SLB,Solomon Islands,,,301.58,309.63,328.92,333.41,339.69,326.63,331.18,338.80,346.37,350.92,406.11,428.88,444.85,459.33,473.94,490.98,496.18,524.38,533.70,537.15,572.62,591.33,596.78,625.27,611.75,575.26,570.01,542.81,581.14,584.10,581.32,615.55,592.13,598.95,619.75
GWP_100_AR5_GHG,SLE,Sierra Leone,,,3473.44,3677.60,3342.91,3350.81,3359.44,3445.97,3509.26,3572.57,3613.12,3695.66,3390.76,3452.65,3619.99,3805.21,3993.18,4461.42,5098.97,4621.36,4809.89,5179.40,5457.17,5861.02,6197.41,6502.99,6711.19,6242.86,6319.47,6343.18,6551.94,6702.06,6874.18,7833.32,7335.50,7794.54,7928.48
GWP_100_AR5_GHG,SLV,El Salvador,,,7083.40,7950.55,8486.97,8736.66,9476.03,9660.78,9605.36,10740.43,10659.66,10771.34,10269.87,10842.49,11004.50,11465.21,11875.01,12147.88,12638.64,12890.25,12378.62,12101.26,11758.21,11676.31,11940.84,11129.05,11615.02,12111.37,12069.59,11421.45,11739.76,12766.89,11646.11,12596.88,13602.66,14380.13,14751.63
GWP_100_AR5_GHG,SOM,Somalia,,,25666.39,22863.47,20986.46,22943.90,24761.63,25531.85,26192.14,26780.30,26897.03,27576.36,28301.17,28816.70,29383.88,29920.93,30431.75,31173.03,30303.78,29070.09,29528.29,29896.52,30251.16,30643.53,30924.83,31079.71,31324.04,31447.62,31811.26,32038.41,32580.00,33108.77,33508.35,33384.15,33644.70,34244.72,34416.87
GWP_100_AR5_GHG,SPM,Saint Pierre and Miquelon,,,98.40,93.03,87.21,51.00,52.81,34.91,34.67,22.88,29.21,29.50,23.48,23.20,25.82,29.32,28.03,29.33,31.79,33.98,35.46,38.50,42.47,33.95,34.63,39.63,43.52,44.30,47.45,43.81,34.41,41.35,38.79,35.17,35.07,35.11,35.01
GWP_100_AR5_GHG,STP,São Tomé and Príncipe,,,83.26,98.12,91.06,90.46,101.53,104.79,107.99,108.79,111.14,118.06,115.80,115.70,126.67,137.68,148.04,156.81,163.54,166.70,175.57,188.31,198.43,203.64,210.32,213.70,214.39,225.15,233.26,238.40,242.46,251.75,248.70,251.25,236.51,242.12,245.47
GWP_100_AR5_GHG,SUR,Suriname,,,2213.40,2461.26,2598.36,2476.47,2438.84,2475.86,2485.56,2458.26,2470.67,2395.39,2528.14,2548.28,1967.65,2188.79,2332.55,2604.52,2480.61,2373.08,2458.80,2567.27,2878.30,3113.43,3582.17,3465.52,3834.89,3923.08,4193.46,3657.39,3317.56,3878.62,3791.14,3914.80,3956.37,3586.67,3666.58
GWP_100_AR5_GHG,SVK,Slovakia,,,,,,,,,,,,,,,,,3.10,37.25,9.31,,,,,,,,,,,,,,,,,,
GWP_100_AR5_GHG,SVK,Slovakia,SK01,Bratislavský kraj,8558.45,7951.29,7649.84,9013.17,8523.48,8309.45,8484.90,8284.77,8177.74,7693.26,6720.99,7798.88,7420.57,7398.80,7568.28,7750.84,7299.35,6722.08,6508.07,6717.04,6984.87,6441.70,5873.27,6169.92,5388.11,5964.67,6268.82,6316.96,5434.53,5455.67,5517.15,5956.58,5501.13,5299.64,5203.40
GWP_100_AR5_GHG,SVK,Slovakia,SK02,Západné Slovensko,25478.17,21823.51,19983.97,18159.87,17495.60,17287.74,17683.31,17721.54,17531.14,16907.56,16140.78,16267.57,15874.32,15656.34,15630.65,15757.28,15674.30,15766.11,16134.79,14710.33,15672.91,16581.47,15710.40,15446.84,14211.84,14747.25,14278.22,15072.62,15878.62,15509.88,15186.16,16410.15,15136.34,14692.07,14240.09
GWP_100_AR5_GHG,SVK,Slovakia,SK03,Stredné Slovensko,12000.42,10006.06,9116.88,8378.23,7852.15,7685.27,7713.97,7815.50,7878.18,7698.14,7507.16,7298.54,7374.20,6959.66,7005.33,7236.47,7299.82,7250.21,7444.70,7082.51,7587.47,7115.59,6618.82,6758.25,6176.15,6315.05,6457.79,7106.92,7134.59,6979.20,6742.88,7208.66,6869.36,6599.30,6584.86
GWP_100_AR5_GHG,SVK,Slovakia,SK04,Východné Slovensko,27807.70,24496.64,22816.71,22251.74,20979.76,21554.49,21495.54,20855.28,20180.30,20313.90,20113.12,19693.34,19927.00,21202.43,20741.24,20313.57,21034.57,20507.05,20016.16,17254.71,18856.11,17341.22,17178.90,17466.86,17268.98,16902.67,17796.56,18568.58,18221.99,16073.73,14550.00,16796.49,15017.44,13716.73,12972.43
GWP_100_AR5_GHG,SVN,Slovenia,,,,6.21,,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,1.15,1.46,1.48,1.35,1.41,1.61,1.10,1.16
GWP_100_AR5_GHG,SVN,Slovenia,SI03,Vzhodna Slovenija,14883.71,13943.22,13464.90,13738.14,13307.00,13875.55,14068.97,14816.06,14771.38,14305.41,14107.58,15173.93,15854.68,15661.34,16123.74,16197.36,16207.41,16269.61,16320.94,14940.32,15087.95,14783.72,14299.10,14080.05,12581.54,12863.54,13546.49,13705.35,13601.40,13001.89,12240.61,12180.72,11504.52,10903.73,11454.98
GWP_100_AR5_GHG,SVN,Slovenia,SI04,Zahodna Slovenija,6190.40,5787.62,5327.29,5604.47,5866.94,6200.38,6663.54,6687.91,6571.89,6419.15,6400.05,7171.14,7136.30,7166.61,7238.75,7307.18,7377.30,7242.57,7810.22,6926.66,6912.85,6236.59,6064.09,6240.80,6093.79,6021.36,6242.39,6392.25,6430.35,6351.25,5781.80,6008.36,5992.09,5772.29,5880.77
GWP_100_AR5_GHG,SWE,Sweden,,,1656.33,1552.22,1619.56,1045.58,1014.50,1122.23,1007.03,1106.88,1180.37,1224.62,1210.38,1219.42,1069.94,1135.91,1139.80,1130.85,1096.07,1071.65,1025.39,960.16,964.64,1023.68,975.90,1001.63,983.88,962.91,913.95,935.79,1039.53,918.10,552.67,536.34,750.70,684.46,686.76
GWP_100_AR5_GHG,SWE,Sweden,SE11,Stockholm,8187.59,8304.27,8273.23,8296.64,8586.26,8370.81,9199.00,8120.90,8193.09,8026.68,7475.36,7357.08,7784.71,8072.74,7773.26,7265.55,7161.55,6689.38,6602.42,6462.41,6828.95,6330.49,6000.29,6106.38,5737.16,7701.67,8021.81,8109.64,7935.82,7706.55,7343.41,4067.23,3759.88,3617.49,3705.08
GWP_100_AR5_GHG,SWE,Sweden,SE12,Östra Mellansverige,17503.07,17990.57,19458.61,19926.66,20687.08,20257.27,21948.89,19975.49,20355.18,20117.64,18934.07,18463.00,18971.32,18432.30,18063.89,16678.25,16707.58,15932.58,15567.54,13402.56,15447.85,14254.12,13178.02,12956.08,12592.06,11151.46,10322.52,10242.91,10031.40,10558.77,10225.83,11028.89,10552.47,10213.56,10419.75
GWP_100_AR5_GHG,SWE,Sweden,SE21,Småland med öarna,8113.20,7935.70,7930.36,8012.61,8135.33,8286.80,8570.12,8167.90,8288.77,8105.02,8006.46,7997.23,8086.97,7955.89,7899.08,7745.61,7733.80,7615.11,7644.67,7190.94,7555.35,7375.68,7399.95,6910.70,6628.10,6790.04,6712.14,6561.16,6490.60,6284.57,6072.26,6455.64,6312.87,6136.55,6255.73
GWP_100_AR5_GHG,SWE,Sweden,SE22,Sydsverige,8840.61,9178.39,9376.26,9459.97,9886.17,9673.31,10897.49,9888.92,9987.63,9524.49,8908.02,9009.94,9263.26,9394.34,8937.17,8570.53,8298.50,8090.96,7776.65,8318.62,9120.39,8298.28,7941.19,7649.09,7436.40,7246.99,7427.78,7152.96,7003.60,6843.03,6855.87,8047.79,6923.48,6708.36,6839.25
GWP_100_AR5_GHG,SWE,Sweden,SE23,Västsverige,12472.32,12744.76,13319.14,13459.34,13737.37,13604.59,14741.24,13560.77,13801.99,13477.39,12726.71,12621.28,12551.93,12885.11,12772.73,12209.46,12478.78,12045.46,11789.40,11361.33,11872.50,10995.14,10853.89,10081.58,10533.19,10281.71,10329.16,10172.63,8550.56,8231.76,9238.92,11538.86,10994.48,10656.86,10880.63
GWP_100_AR5_GHG,SWE,Sweden,SE31,Norra Mellansverige,6803.47,6383.37,6533.16,6571.68,6976.23,7094.83,7233.56,7021.55,6898.23,6729.23,6643.02,6566.26,6817.55,6958.58,6845.38,6555.70,6393.21,6391.76,6108.95,5514.76,6036.25,5915.01,5649.98,5434.13,5218.32,5153.05,5119.51,5145.80,5065.96,5004.26,4836.24,5171.21,4856.44,4750.27,4875.46
GWP_100_AR5_GHG,SWE,Sweden,SE32,Mellersta Norrland,4047.65,4003.14,4098.45,4148.38,4322.13,4162.20,4214.80,4156.57,4079.21,4054.68,3991.42,3881.21,3889.85,3878.13,3838.14,3663.76,3629.77,3546.25,3446.42,3215.01,3383.08,3295.49,3217.22,3126.76,2980.00,2960.61,2921.85,2887.53,2777.46,2855.09,2721.04,2876.53,2754.22,2740.74,2882.60
GWP_100_AR5_GHG,SWE,Sweden,SE33,Övre Norrland,7627.61,7373.78,7647.39,7776.11,8283.57,8455.83,8678.37,8437.82,8595.68,8537.29,8304.01,8627.20,8680.99,8525.20,8416.20,8104.42,8677.37,8379.04,8126.41,6664.57,7977.55,7145.15,6531.54,6444.68,6252.22,6142.42,6248.75,6127.77,5951.89,6518.77,5859.13,6095.19,5926.17,5893.00,6020.54
GWP_100_AR5_GHG,SWZ,Eswatini,,,3221.72,3295.50,3147.31,2787.92,3544.13,3518.76,3302.49,3369.77,3318.39,3533.01,3255.03,3116.86,3142.28,3181.48,3214.43,3186.99,3110.19,3188.25,3120.91,3083.71,2788.17,2662.86,2675.68,2885.87,2896.30,2893.08,2936.49,2908.12,2915.07,3011.08,2857.13,2905.89,3049.16,2921.69,2929.76
GWP_100_AR5_GHG,SYC,Seychelles,,,317.52,434.86,373.11,375.05,374.26,395.61,407.76,427.85,436.92,453.91,818.45,903.02,822.95,830.02,1132.80,1034.67,1122.82,938.70,993.92,1095.70,990.78,854.34,962.94,877.99,1006.27,1069.53,1189.73,1244.78,1093.43,982.79,928.37,879.66,937.30,935.24,976.44
GWP_100_AR5_GHG,SYR,Syria,,,63398.98,71842.78,71254.54,75230.67,78217.47,79808.56,82820.93,81582.86,83598.16,82849.61,84953.05,77654.51,73310.65,73746.78,74709.61,86642.45,88434.71,92372.94,92036.94,89245.85,88786.44,84432.37,66592.96,47900.77,47035.51,43719.80,41336.18,46269.57,47801.47,47341.46,46339.38,46286.12,45699.07,46530.65,47165.58
GWP_100_AR5_GHG,TCA,Turks and Caicos Islands,,,9.22,9.52,9.88,10.19,10.70,11.00,11.21,11.40,12.28,12.81,25.74,27.05,35.47,32.68,35.93,42.70,51.80,62.00,69.54,76.27,83.97,67.30,69.80,79.27,87.09,91.31,98.34,98.09,201.47,232.29,225.03,224.30,229.48,230.04,237.85
GWP_100_AR5_GHG,TCD,Chad,,,11065.69,17949.34,18691.24,19291.95,20307.27,21237.09,22087.38,22836.37,24133.50,25453.22,26570.02,27836.15,29327.87,31456.26,34737.43,36635.13,38301.98,40221.81,41977.98,44053.80,46629.77,48960.24,52080.18,54751.74,57757.86,62764.53,66108.28,69976.17,74114.51,78082.80,82415.83,86141.31,91531.20,96873.25,101173.80
GWP_100_AR5_GHG,TGO,Togo,,,3248.82,3130.33,2871.69,2799.25,3253.25,3205.16,3893.19,3813.42,4219.93,4718.17,4725.35,4717.81,4894.28,5248.81,5273.12,5454.80,5430.23,5498.46,5984.28,7389.80,7296.13,7221.28,7599.80,7479.38,7248.29,7280.07,8074.57,7817.32,8284.82,8728.60,9352.86,9745.01,10128.06,10545.13,10844.26
GWP_100_AR5_GHG,THA,Thailand,,,183282.12,197677.11,208535.06,223316.61,239184.92,255498.81,275115.95,279481.25,255844.91,265460.86,266586.82,278656.93,291778.99,305229.62,327030.14,338872.19,343897.92,355102.52,356990.55,354299.65,373950.31,373983.70,392564.07,403866.73,395706.34,401382.54,401089.94,406636.81,402117.32,410460.06,403909.54,398698.11,417771.18,410662.83,422387.29
GWP_100_AR5_GHG,TJK,Tajikistan,,,21985.16,22581.20,18506.57,14124.38,11582.45,11023.58,9876.63,10050.43,10173.55,10025.01,10508.62,9999.23,10857.19,10199.69,12334.39,11808.89,12488.93,13971.81,12789.47,12006.61,11887.50,11854.49,12829.62,13052.52,14517.96,15287.95,16322.31,18055.08,19427.30,20410.57,21126.41,21353.21,21848.95,21673.82,22188.97
GWP_100_AR5_GHG,TKL,Tokelau,,,0.53,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.52,0.53,0.53,0.51,0.49,0.48,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.52,0.57,0.66,0.79,0.93,1.05,0.90,0.97
GWP_100_AR5_GHG,TKM,Turkmenistan,,,61318.20,55546.30,42670.14,42037.11,47202.98,47047.54,45406.87,42396.89,46527.87,57036.55,59589.74,61201.23,67583.49,77011.75,80871.71,81221.96,85225.55,89799.17,93563.04,81743.98,88856.68,95548.31,99439.10,98419.85,97034.77,102823.81,100913.61,105301.68,107159.91,106327.15,109884.07,128434.87,134778.88,128319.60,114812.18
GWP_100_AR5_GHG,TLS,Timor-Leste,,,529.67,601.81,610.01,660.26,743.83,753.55,801.72,791.03,894.10,906.65,1022.56,1080.51,1061.92,1081.47,1682.53,2015.21,2160.77,1975.82,2178.07,2172.13,2081.13,2223.74,2614.64,2378.29,2160.43,2211.46,2016.01,1895.35,1881.42,2109.48,1914.06,1892.50,1932.91,1877.02,1940.12
GWP_100_AR5_GHG,TON,Tonga,,,194.07,199.52,209.06,209.67,248.53,219.09,236.00,246.53,253.54,255.31,208.14,202.97,213.62,235.32,221.34,231.06,243.40,224.74,234.79,242.13,237.82,231.49,230.83,232.28,245.60,249.37,258.93,271.56,264.37,283.61,307.96,328.97,283.71,284.24,292.90
GWP_100_AR5_GHG,TTO,Trinidad and Tobago,,,15894.02,16119.53,16376.32,16162.88,17898.55,17319.27,18389.46,18248.46,22017.24,22591.89,23502.16,26294.62,28344.93,32405.75,34546.98,41542.02,45699.21,46509.47,45501.81,44375.30,48074.42,48211.73,44706.04,43909.57,43775.16,43362.14,40049.96,39076.23,39279.17,40068.16,36523.95,35306.54,35189.28,33675.37,33586.58
GWP_100_AR5_GHG,TUN,Tunisia,,,23218.15,24279.81,25439.81,25995.25,25738.88,26235.44,27237.89,27688.27,29005.11,30553.87,31604.43,32579.96,32326.27,32034.27,33607.42,34823.73,36203.51,37060.72,38341.02,38227.40,40141.59,38317.42,40324.36,40055.25,42013.71,42436.10,41627.45,41840.74,41830.82,41883.68,40355.52,43319.88,42705.45,43602.06,44621.00
GWP_100_AR5_GHG,TUR,Türkiye,,,1691.12,1446.09,1645.85,1854.11,2346.78,3370.34,3469.61,3819.26,3931.56,2729.01,2849.53,2968.77,3195.04,3413.72,3903.00,4078.42,3825.81,4669.04,3938.99,4062.31,3122.84,3181.42,2672.09,4515.00,4545.23,4567.84,5126.74,4656.10,5057.01,4852.48,3369.42,3999.29,4538.52,4786.09,4997.87
GWP_100_AR5_GHG,TUR,Türkiye,TR10,İstanbul,15415.15,15505.54,16323.83,16449.93,16284.58,18348.75,20083.50,20854.85,19355.51,19084.89,21580.56,19844.60,19048.33,19121.25,18521.60,19669.39,21342.12,23759.23,25241.31,24255.41,23317.01,23291.98,24546.79,24153.52,25154.57,25807.34,25617.63,27928.76,25235.02,24767.40,26405.49,29044.17,27756.82,27245.08,28221.03
GWP_100_AR5_GHG,TUR,Türkiye,TR21,"Tekirdağ, Edirne, Kırklareli",5653.57,5560.83,5542.33,6039.26,5807.50,6104.42,6601.49,6844.51,7129.55,8345.23,10078.10,9608.30,9772.85,10309.52,10275.78,10683.64,11551.04,12575.29,12344.94,12628.00,13580.10,13686.13,14049.64,13503.30,14370.73,14173.30,14315.52,17553.38,16748.01,15315.30,16776.15,18949.06,17030.28,17143.46,17509.32
GWP_100_AR5_GHG,TUR,Türkiye,TR22,"Balıkesir, Çanakkale",4986.64,4997.64,5041.80,5329.91,5201.00,5468.69,5769.97,5891.63,5866.50,5924.13,6271.24,5838.82,6238.45,7905.70,8197.10,8953.18,9582.29,10416.71,10906.57,12043.65,14618.29,18419.56,18871.47,17614.68,18495.67,20642.72,22426.45,30023.57,33393.45,32168.43,31539.12,38714.28,42678.45,42927.80,41800.34
GWP_100_AR5_GHG,TUR,Türkiye,TR31,İzmir,9617.89,9348.94,9518.33,9926.34,9369.91,10203.81,11106.07,11520.16,11458.05,10914.19,12604.02,11550.11,13002.22,17005.09,17045.65,18229.19,19763.53,21997.65,20505.44,21549.30,22215.38,22303.16,22915.25,20728.66,22945.13,23320.93,24071.78,26335.14,25126.97,23519.47,24291.21,26998.10,24929.84,24604.96,25046.86
GWP_100_AR5_GHG,TUR,Türkiye,TR32,"Aydın, Denizli, Muğla",11361.50,11285.19,11520.58,11933.35,14224.18,15360.71,16821.68,17790.17,18864.58,18472.19,19300.51,18073.78,17302.26,15869.35,16121.27,16495.60,18033.34,20013.17,19910.39,19381.72,18828.02,20303.76,21163.75,22032.90,23210.86,22961.85,23817.12,25188.87,25891.29,25215.76,25273.62,26151.82,25394.10,25499.66,25684.02
GWP_100_AR5_GHG,TUR,Türkiye,TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",19239.30,19972.99,21507.04,21561.72,22087.64,22405.67,23837.25,24711.72,25495.46,25200.89,25429.03,24366.77,22693.18,20743.96,20902.30,21871.54,23691.87,26074.90,27040.07,25570.26,24195.48,26088.04,26213.25,26269.36,26231.70,26669.73,27339.44,27525.83,29307.31,32753.27,31032.11,31106.45,30481.67,30049.83,30096.53
GWP_100_AR5_GHG,TUR,Türkiye,TR41,"Bursa, Eskişehir, Bilecik",8165.58,8036.69,9390.35,9784.49,9487.88,10300.59,10935.19,11613.97,14066.10,16000.54,16833.21,16263.25,15137.84,15224.21,15255.85,16416.81,17880.11,18948.23,19377.94,19523.45,19801.33,20115.26,21540.09,20297.94,21404.25,20600.14,19666.95,21639.11,21811.86,19837.74,22555.23,25569.85,22297.28,22095.46,22463.21
